mc_trial,method,variant,precision,recall,f1,accuracy,tp,tn,fp,fn
7,depth.FM,raw,0.9148936170212766,0.9555555555555556,0.9347826086956522,0.98,43,251,4,2
7,depth.mode,raw,0.9782608695652174,1.0,0.989010989010989,0.9966666666666667,45,254,1,0
7,depth.RT,raw,0.5774647887323944,0.9111111111111111,0.7068965517241379,0.8866666666666667,41,225,30,4
7,depth.RP,raw,0.7021276595744681,0.7333333333333333,0.7173913043478262,0.9133333333333333,33,241,14,12
7,depth.RPD,raw,0.2926829268292683,0.5333333333333333,0.37795275590551186,0.7366666666666667,24,197,58,21
7,WICMAD,raw,0.0,0.0,0.0,0.85,0,255,0,45
7,WICMAD,deriv,0.0,0.0,0.0,0.8433333333333334,0,253,2,45
8,depth.FM,raw,0.7843137254901961,0.8888888888888888,0.8333333333333334,0.9466666666666667,40,244,11,5
8,depth.mode,raw,0.9523809523809523,0.8888888888888888,0.9195402298850575,0.9766666666666667,40,253,2,5
8,depth.RT,raw,0.5428571428571428,0.8444444444444444,0.6608695652173913,0.87,38,223,32,7
8,depth.RP,raw,0.4375,0.7777777777777778,0.56,0.8166666666666667,35,210,45,10
8,depth.RPD,raw,0.21238938053097345,0.5333333333333333,0.3037974683544304,0.6333333333333333,24,166,89,21
8,WICMAD,raw,1.0,0.8444444444444444,0.9156626506024096,0.9766666666666667,38,255,0,7
8,WICMAD,deriv,1.0,0.044444444444444446,0.0851063829787234,0.8566666666666667,2,255,0,43
9,depth.FM,raw,0.9565217391304348,0.9777777777777777,0.967032967032967,0.99,44,253,2,1
9,depth.mode,raw,0.9574468085106383,1.0,0.9782608695652174,0.9933333333333333,45,253,2,0
9,depth.RT,raw,0.6721311475409836,0.9111111111111111,0.7735849056603773,0.92,41,235,20,4
9,depth.RP,raw,0.631578947368421,0.8,0.7058823529411765,0.9,36,234,21,9
9,depth.RPD,raw,0.203125,0.5777777777777777,0.3005780346820809,0.5966666666666667,26,153,102,19
9,WICMAD,raw,1.0,0.8444444444444444,0.9156626506024096,0.9766666666666667,38,255,0,7
9,WICMAD,deriv,0.0,0.0,0.0,0.85,0,255,0,45
10,depth.FM,raw,0.8,0.9777777777777777,0.8800000000000001,0.96,44,244,11,1
10,depth.mode,raw,0.9130434782608695,0.9333333333333333,0.9230769230769231,0.9766666666666667,42,251,4,3
10,depth.RT,raw,0.7083333333333334,0.7555555555555555,0.7311827956989247,0.9166666666666666,34,241,14,11
10,depth.RP,raw,0.7058823529411765,0.8,0.7500000000000001,0.92,36,240,15,9
10,depth.RPD,raw,0.2222222222222222,0.7555555555555555,0.34343434343434337,0.5666666666666667,34,136,119,11
10,WICMAD,raw,1.0,0.37777777777777777,0.5483870967741935,0.9066666666666666,17,255,0,28
10,WICMAD,deriv,0.5,0.022222222222222223,0.0425531914893617,0.85,1,254,1,44
11,depth.FM,raw,1.0,0.8666666666666667,0.9285714285714286,0.98,39,255,0,6
11,depth.mode,raw,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9933333333333333,44,254,1,1
11,depth.RT,raw,0.7555555555555555,0.7555555555555555,0.7555555555555555,0.9266666666666666,34,244,11,11
11,depth.RP,raw,0.5625,0.8,0.6605504587155964,0.8766666666666667,36,227,28,9
11,depth.RPD,raw,0.17277486910994763,0.7333333333333333,0.2796610169491525,0.43333333333333335,33,97,158,12
11,WICMAD,raw,1.0,0.7333333333333333,0.846153846153846,0.96,33,255,0,12
11,WICMAD,deriv,0.0,0.0,0.0,0.8466666666666667,0,254,1,45
12,depth.FM,raw,0.9111111111111111,0.9111111111111111,0.9111111111111111,0.9733333333333334,41,251,4,4
12,depth.mode,raw,0.9574468085106383,1.0,0.9782608695652174,0.9933333333333333,45,253,2,0
12,depth.RT,raw,0.7209302325581395,0.6888888888888889,0.7045454545454545,0.9133333333333333,31,243,12,14
12,depth.RP,raw,0.7692307692307693,0.6666666666666666,0.7142857142857142,0.92,30,246,9,15
12,depth.RPD,raw,0.2196969696969697,0.6444444444444445,0.327683615819209,0.6033333333333334,29,152,103,16
12,WICMAD,raw,1.0,0.9111111111111111,0.9534883720930233,0.9866666666666667,41,255,0,4
12,WICMAD,deriv,0.0,0.0,0.0,0.85,0,255,0,45
13,depth.FM,raw,0.9111111111111111,0.9111111111111111,0.9111111111111111,0.9733333333333334,41,251,4,4
13,depth.mode,raw,1.0,0.9555555555555556,0.9772727272727273,0.9933333333333333,43,255,0,2
13,depth.RT,raw,0.8717948717948718,0.7555555555555555,0.8095238095238095,0.9466666666666667,34,250,5,11
13,depth.RP,raw,0.7407407407407407,0.8888888888888888,0.808080808080808,0.9366666666666666,40,241,14,5
13,depth.RPD,raw,0.18357487922705315,0.8444444444444444,0.30158730158730157,0.41333333333333333,38,86,169,7
13,WICMAD,raw,0.0,0.0,0.0,0.85,0,255,0,45
13,WICMAD,deriv,0.0,0.0,0.0,0.85,0,255,0,45
14,depth.FM,raw,0.8571428571428571,0.9333333333333333,0.8936170212765957,0.9666666666666667,42,248,7,3
14,depth.mode,raw,0.9166666666666666,0.9777777777777777,0.946236559139785,0.9833333333333333,44,251,4,1
14,depth.RT,raw,0.6307692307692307,0.9111111111111111,0.7454545454545455,0.9066666666666666,41,231,24,4
14,depth.RP,raw,0.68,0.7555555555555555,0.7157894736842104,0.91,34,239,16,11
14,depth.RPD,raw,0.2159090909090909,0.4222222222222222,0.28571428571428575,0.6833333333333333,19,186,69,26
14,WICMAD,raw,0.49333333333333335,0.8222222222222222,0.6166666666666666,0.8466666666666667,37,217,38,8
14,WICMAD,deriv,0.9166666666666666,0.9777777777777777,0.946236559139785,0.9833333333333333,44,251,4,1
15,depth.FM,raw,0.8125,0.8666666666666667,0.8387096774193549,0.95,39,246,9,6
15,depth.mode,raw,1.0,0.8888888888888888,0.9411764705882353,0.9833333333333333,40,255,0,5
15,depth.RT,raw,0.6774193548387096,0.9333333333333333,0.7850467289719625,0.9233333333333333,42,235,20,3
15,depth.RP,raw,0.603448275862069,0.7777777777777778,0.6796116504854369,0.89,35,232,23,10
15,depth.RPD,raw,0.18518518518518517,0.5555555555555556,0.2777777777777778,0.5666666666666667,25,145,110,20
15,WICMAD,raw,1.0,0.8,0.888888888888889,0.97,36,255,0,9
15,WICMAD,deriv,0.0,0.0,0.0,0.85,0,255,0,45
16,depth.FM,raw,0.9111111111111111,0.9111111111111111,0.9111111111111111,0.9733333333333334,41,251,4,4
16,depth.mode,raw,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9866666666666667,43,253,2,2
16,depth.RT,raw,0.6451612903225806,0.8888888888888888,0.7476635514018692,0.91,40,233,22,5
16,depth.RP,raw,0.6285714285714286,0.9777777777777777,0.7652173913043477,0.91,44,229,26,1
16,depth.RPD,raw,0.24615384615384617,0.7111111111111111,0.36571428571428577,0.63,32,157,98,13
16,WICMAD,raw,1.0,0.8888888888888888,0.9411764705882353,0.9833333333333333,40,255,0,5
16,WICMAD,deriv,0.6984126984126984,0.9777777777777777,0.8148148148148148,0.9333333333333333,44,236,19,1
17,depth.FM,raw,0.9130434782608695,0.9333333333333333,0.9230769230769231,0.9766666666666667,42,251,4,3
17,depth.mode,raw,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9933333333333333,44,254,1,1
17,depth.RT,raw,0.6612903225806451,0.9111111111111111,0.7663551401869159,0.9166666666666666,41,234,21,4
17,depth.RP,raw,0.5932203389830508,0.7777777777777778,0.673076923076923,0.8866666666666667,35,231,24,10
17,depth.RPD,raw,0.2318840579710145,0.7111111111111111,0.34972677595628415,0.6033333333333334,32,149,106,13
17,WICMAD,raw,1.0,0.9777777777777777,0.9887640449438202,0.9966666666666667,44,255,0,1
17,WICMAD,deriv,0.0,0.0,0.0,0.85,0,255,0,45
18,depth.FM,raw,0.875,0.9333333333333333,0.9032258064516129,0.97,42,249,6,3
18,depth.mode,raw,0.9761904761904762,0.9111111111111111,0.9425287356321839,0.9833333333333333,41,254,1,4
18,depth.RT,raw,0.6842105263157895,0.8666666666666667,0.7647058823529413,0.92,39,237,18,6
18,depth.RP,raw,0.5,0.8888888888888888,0.64,0.85,40,215,40,5
18,depth.RPD,raw,0.26881720430107525,0.5555555555555556,0.3623188405797101,0.7066666666666667,25,187,68,20
18,WICMAD,raw,1.0,0.7777777777777778,0.8750000000000001,0.9666666666666667,35,255,0,10
18,WICMAD,deriv,0.0,0.0,0.0,0.85,0,255,0,45
19,depth.FM,raw,0.8571428571428571,0.9333333333333333,0.8936170212765957,0.9666666666666667,42,248,7,3
19,depth.mode,raw,1.0,0.9555555555555556,0.9772727272727273,0.9933333333333333,43,255,0,2
19,depth.RT,raw,0.6440677966101694,0.8444444444444444,0.7307692307692307,0.9066666666666666,38,234,21,7
19,depth.RP,raw,0.7021276595744681,0.7333333333333333,0.7173913043478262,0.9133333333333333,33,241,14,12
19,depth.RPD,raw,0.32926829268292684,0.6,0.4251968503937008,0.7566666666666667,27,200,55,18
19,WICMAD,raw,1.0,0.8888888888888888,0.9411764705882353,0.9833333333333333,40,255,0,5
19,WICMAD,deriv,0.0,0.0,0.0,0.85,0,255,0,45
20,depth.FM,raw,0.8723404255319149,0.9111111111111111,0.891304347826087,0.9666666666666667,41,249,6,4
20,depth.mode,raw,0.9347826086956522,0.9555555555555556,0.945054945054945,0.9833333333333333,43,252,3,2
20,depth.RT,raw,0.6557377049180327,0.8888888888888888,0.7547169811320755,0.9133333333333333,40,234,21,5
20,depth.RP,raw,0.717391304347826,0.7333333333333333,0.7252747252747253,0.9166666666666666,33,242,13,12
20,depth.RPD,raw,0.19827586206896552,0.5111111111111111,0.2857142857142857,0.6166666666666667,23,162,93,22
20,WICMAD,raw,1.0,0.8666666666666667,0.9285714285714286,0.98,39,255,0,6
20,WICMAD,deriv,0.45,1.0,0.6206896551724138,0.8166666666666667,45,200,55,0
21,depth.FM,raw,0.9130434782608695,0.9333333333333333,0.9230769230769231,0.9766666666666667,42,251,4,3
21,depth.mode,raw,0.9183673469387755,1.0,0.9574468085106383,0.9866666666666667,45,251,4,0
21,depth.RT,raw,0.6909090909090909,0.8444444444444444,0.7599999999999999,0.92,38,238,17,7
21,depth.RP,raw,0.6440677966101694,0.8444444444444444,0.7307692307692307,0.9066666666666666,38,234,21,7
21,depth.RPD,raw,0.25210084033613445,0.6666666666666666,0.36585365853658536,0.6533333333333333,30,166,89,15
21,WICMAD,raw,1.0,0.9111111111111111,0.9534883720930233,0.9866666666666667,41,255,0,4
21,WICMAD,deriv,0.8301886792452831,0.9777777777777777,0.8979591836734695,0.9666666666666667,44,246,9,1
22,depth.FM,raw,0.8958333333333334,0.9555555555555556,0.924731182795699,0.9766666666666667,43,250,5,2
22,depth.mode,raw,0.9772727272727273,0.9555555555555556,0.9662921348314608,0.99,43,254,1,2
22,depth.RT,raw,0.6231884057971014,0.9555555555555556,0.7543859649122807,0.9066666666666666,43,229,26,2
22,depth.RP,raw,0.74,0.8222222222222222,0.7789473684210526,0.93,37,242,13,8
22,depth.RPD,raw,0.22535211267605634,0.7111111111111111,0.34224598930481287,0.59,32,145,110,13
22,WICMAD,raw,1.0,0.8,0.888888888888889,0.97,36,255,0,9
22,WICMAD,deriv,0.9148936170212766,0.9555555555555556,0.9347826086956522,0.98,43,251,4,2
23,depth.FM,raw,0.9285714285714286,0.8666666666666667,0.896551724137931,0.97,39,252,3,6
23,depth.mode,raw,0.9347826086956522,0.9555555555555556,0.945054945054945,0.9833333333333333,43,252,3,2
23,depth.RT,raw,0.6610169491525424,0.8666666666666667,0.7500000000000001,0.9133333333333333,39,235,20,6
23,depth.RP,raw,0.875,0.7777777777777778,0.823529411764706,0.95,35,250,5,10
23,depth.RPD,raw,0.18055555555555555,0.8666666666666667,0.29885057471264365,0.39,39,78,177,6
23,WICMAD,raw,1.0,0.8666666666666667,0.9285714285714286,0.98,39,255,0,6
23,WICMAD,deriv,0.8148148148148148,0.9777777777777777,0.8888888888888888,0.9633333333333334,44,245,10,1
24,depth.FM,raw,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9866666666666667,43,253,2,2
24,depth.mode,raw,0.9574468085106383,1.0,0.9782608695652174,0.9933333333333333,45,253,2,0
24,depth.RT,raw,0.5833333333333334,0.9333333333333333,0.7179487179487181,0.89,42,225,30,3
24,depth.RP,raw,0.6029411764705882,0.9111111111111111,0.7256637168141592,0.8966666666666666,41,228,27,4
24,depth.RPD,raw,0.2755102040816326,0.6,0.3776223776223776,0.7033333333333334,27,184,71,18
24,WICMAD,raw,1.0,0.8888888888888888,0.9411764705882353,0.9833333333333333,40,255,0,5
24,WICMAD,deriv,0.0,0.0,0.0,0.85,0,255,0,45
25,depth.FM,raw,0.851063829787234,0.8888888888888888,0.8695652173913044,0.96,40,248,7,5
25,depth.mode,raw,1.0,0.9111111111111111,0.9534883720930233,0.9866666666666667,41,255,0,4
25,depth.RT,raw,0.589041095890411,0.9555555555555556,0.728813559322034,0.8933333333333333,43,225,30,2
25,depth.RP,raw,0.6268656716417911,0.9333333333333333,0.75,0.9066666666666666,42,230,25,3
25,depth.RPD,raw,0.23863636363636365,0.4666666666666667,0.31578947368421056,0.6966666666666667,21,188,67,24
25,WICMAD,raw,1.0,0.9111111111111111,0.9534883720930233,0.9866666666666667,41,255,0,4
25,WICMAD,deriv,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.98,42,252,3,3
26,depth.FM,raw,0.9090909090909091,0.8888888888888888,0.8988764044943819,0.97,40,251,4,5
26,depth.mode,raw,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.98,42,252,3,3
26,depth.RT,raw,0.6862745098039216,0.7777777777777778,0.7291666666666667,0.9133333333333333,35,239,16,10
26,depth.RP,raw,0.6190476190476191,0.8666666666666667,0.7222222222222222,0.9,39,231,24,6
26,depth.RPD,raw,0.25773195876288657,0.5555555555555556,0.352112676056338,0.6933333333333334,25,183,72,20
26,WICMAD,raw,1.0,0.8444444444444444,0.9156626506024096,0.9766666666666667,38,255,0,7
26,WICMAD,deriv,0.0,0.0,0.0,0.8466666666666667,0,254,1,45
27,depth.FM,raw,0.84,0.9333333333333333,0.8842105263157894,0.9633333333333334,42,247,8,3
27,depth.mode,raw,0.9,1.0,0.9473684210526316,0.9833333333333333,45,250,5,0
27,depth.RT,raw,0.72,0.8,0.7578947368421052,0.9233333333333333,36,241,14,9
27,depth.RP,raw,0.5454545454545454,0.9333333333333333,0.6885245901639344,0.8733333333333333,42,220,35,3
27,depth.RPD,raw,0.23140495867768596,0.6222222222222222,0.3373493975903615,0.6333333333333333,28,162,93,17
27,WICMAD,raw,1.0,0.9555555555555556,0.9772727272727273,0.9933333333333333,43,255,0,2
27,WICMAD,deriv,0.0,0.0,0.0,0.85,0,255,0,45
28,depth.FM,raw,0.8775510204081632,0.9555555555555556,0.9148936170212767,0.9733333333333334,43,249,6,2
28,depth.mode,raw,0.9767441860465116,0.9333333333333333,0.9545454545454545,0.9866666666666667,42,254,1,3
28,depth.RT,raw,0.7017543859649122,0.8888888888888888,0.7843137254901961,0.9266666666666666,40,238,17,5
28,depth.RP,raw,0.7906976744186046,0.7555555555555555,0.7727272727272727,0.9333333333333333,34,246,9,11
28,depth.RPD,raw,0.23448275862068965,0.7555555555555555,0.3578947368421052,0.5933333333333334,34,144,111,11
28,WICMAD,raw,1.0,0.7333333333333333,0.846153846153846,0.96,33,255,0,12
28,WICMAD,deriv,0.0,0.0,0.0,0.85,0,255,0,45
29,depth.FM,raw,0.9361702127659575,0.9777777777777777,0.9565217391304347,0.9866666666666667,44,252,3,1
29,depth.mode,raw,0.9782608695652174,1.0,0.989010989010989,0.9966666666666667,45,254,1,0
29,depth.RT,raw,0.8421052631578947,0.7111111111111111,0.7710843373493975,0.9366666666666666,32,249,6,13
29,depth.RP,raw,0.625,0.7777777777777778,0.6930693069306931,0.8966666666666666,35,234,21,10
29,depth.RPD,raw,0.21379310344827587,0.6888888888888889,0.3263157894736842,0.5733333333333334,31,141,114,14
29,WICMAD,raw,1.0,0.8666666666666667,0.9285714285714286,0.98,39,255,0,6
29,WICMAD,deriv,1.0,0.022222222222222223,0.04347826086956522,0.8533333333333334,1,255,0,44
30,depth.FM,raw,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.98,42,252,3,3
30,depth.mode,raw,0.9361702127659575,0.9777777777777777,0.9565217391304347,0.9866666666666667,44,252,3,1
30,depth.RT,raw,0.6461538461538462,0.9333333333333333,0.7636363636363636,0.9133333333333333,42,232,23,3
30,depth.RP,raw,0.527027027027027,0.8666666666666667,0.6554621848739495,0.8633333333333333,39,220,35,6
30,depth.RPD,raw,0.1987179487179487,0.6888888888888889,0.30845771144278605,0.5366666666666666,31,130,125,14
30,WICMAD,raw,1.0,0.7333333333333333,0.846153846153846,0.96,33,255,0,12
30,WICMAD,deriv,0.6617647058823529,1.0,0.7964601769911505,0.9233333333333333,45,232,23,0
31,depth.FM,raw,0.86,0.9555555555555556,0.9052631578947369,0.97,43,248,7,2
31,depth.mode,raw,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9866666666666667,43,253,2,2
31,depth.RT,raw,0.6909090909090909,0.8444444444444444,0.7599999999999999,0.92,38,238,17,7
31,depth.RP,raw,0.5454545454545454,0.8,0.6486486486486486,0.87,36,225,30,9
31,depth.RPD,raw,0.21348314606741572,0.4222222222222222,0.2835820895522388,0.68,19,185,70,26
31,WICMAD,raw,1.0,0.8888888888888888,0.9411764705882353,0.9833333333333333,40,255,0,5
31,WICMAD,deriv,1.0,0.022222222222222223,0.04347826086956522,0.8533333333333334,1,255,0,44
32,depth.FM,raw,0.8163265306122449,0.8888888888888888,0.851063829787234,0.9533333333333334,40,246,9,5
32,depth.mode,raw,0.8775510204081632,0.9555555555555556,0.9148936170212767,0.9733333333333334,43,249,6,2
32,depth.RT,raw,0.5421686746987951,1.0,0.7031249999999999,0.8733333333333333,45,217,38,0
32,depth.RP,raw,0.6428571428571429,1.0,0.782608695652174,0.9166666666666666,45,230,25,0
32,depth.RPD,raw,0.22950819672131148,0.6222222222222222,0.33532934131736525,0.63,28,161,94,17
32,WICMAD,raw,1.0,0.7777777777777778,0.8750000000000001,0.9666666666666667,35,255,0,10
32,WICMAD,deriv,0.0,0.0,0.0,0.85,0,255,0,45
33,depth.FM,raw,0.8461538461538461,0.9777777777777777,0.9072164948453608,0.97,44,247,8,1
33,depth.mode,raw,0.9782608695652174,1.0,0.989010989010989,0.9966666666666667,45,254,1,0
33,depth.RT,raw,0.6557377049180327,0.8888888888888888,0.7547169811320755,0.9133333333333333,40,234,21,5
33,depth.RP,raw,0.6885245901639344,0.9333333333333333,0.7924528301886792,0.9266666666666666,42,236,19,3
33,depth.RPD,raw,0.18134715025906736,0.7777777777777778,0.29411764705882354,0.44,35,97,158,10
33,WICMAD,raw,1.0,0.8444444444444444,0.9156626506024096,0.9766666666666667,38,255,0,7
33,WICMAD,deriv,0.0,0.0,0.0,0.85,0,255,0,45
34,depth.FM,raw,0.9111111111111111,0.9111111111111111,0.9111111111111111,0.9733333333333334,41,251,4,4
34,depth.mode,raw,1.0,0.9333333333333333,0.9655172413793104,0.99,42,255,0,3
34,depth.RT,raw,0.6607142857142857,0.8222222222222222,0.7326732673267325,0.91,37,236,19,8
34,depth.RP,raw,0.639344262295082,0.8666666666666667,0.7358490566037736,0.9066666666666666,39,233,22,6
34,depth.RPD,raw,0.27358490566037735,0.6444444444444445,0.3841059602649007,0.69,29,178,77,16
34,WICMAD,raw,1.0,0.8,0.888888888888889,0.97,36,255,0,9
34,WICMAD,deriv,1.0,0.022222222222222223,0.04347826086956522,0.8533333333333334,1,255,0,44
35,depth.FM,raw,0.8235294117647058,0.9333333333333333,0.8749999999999999,0.96,42,246,9,3
35,depth.mode,raw,0.9545454545454546,0.9333333333333333,0.9438202247191012,0.9833333333333333,42,253,2,3
35,depth.RT,raw,0.6607142857142857,0.8222222222222222,0.7326732673267325,0.91,37,236,19,8
35,depth.RP,raw,0.603448275862069,0.7777777777777778,0.6796116504854369,0.89,35,232,23,10
35,depth.RPD,raw,0.25,0.5111111111111111,0.3357664233576642,0.6966666666666667,23,186,69,22
35,WICMAD,raw,1.0,0.8888888888888888,0.9411764705882353,0.9833333333333333,40,255,0,5
35,WICMAD,deriv,0.9148936170212766,0.9555555555555556,0.9347826086956522,0.98,43,251,4,2
36,depth.FM,raw,0.8979591836734694,0.9777777777777777,0.9361702127659575,0.98,44,250,5,1
36,depth.mode,raw,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9933333333333333,44,254,1,1
36,depth.RT,raw,0.6470588235294118,0.9777777777777777,0.7787610619469026,0.9166666666666666,44,231,24,1
36,depth.RP,raw,0.48484848484848486,0.7111111111111111,0.5765765765765766,0.8433333333333334,32,221,34,13
36,depth.RPD,raw,0.6,0.26666666666666666,0.36923076923076925,0.8633333333333333,12,247,8,33
36,WICMAD,raw,0.5365853658536586,0.9777777777777777,0.6929133858267716,0.87,44,217,38,1
36,WICMAD,deriv,0.8181818181818182,1.0,0.9,0.9666666666666667,45,245,10,0
37,depth.FM,raw,0.8604651162790697,0.8222222222222222,0.8409090909090908,0.9533333333333334,37,249,6,8
37,depth.mode,raw,0.9318181818181818,0.9111111111111111,0.9213483146067416,0.9766666666666667,41,252,3,4
37,depth.RT,raw,0.7446808510638298,0.7777777777777778,0.7608695652173912,0.9266666666666666,35,243,12,10
37,depth.RP,raw,0.7647058823529411,0.8666666666666667,0.8125,0.94,39,243,12,6
37,depth.RPD,raw,0.256198347107438,0.6888888888888889,0.3734939759036144,0.6533333333333333,31,165,90,14
37,WICMAD,raw,1.0,0.9333333333333333,0.9655172413793104,0.99,42,255,0,3
37,WICMAD,deriv,0.4639175257731959,1.0,0.6338028169014084,0.8266666666666667,45,203,52,0
38,depth.FM,raw,0.8,0.9777777777777777,0.8800000000000001,0.96,44,244,11,1
38,depth.mode,raw,0.88,0.9777777777777777,0.9263157894736842,0.9766666666666667,44,249,6,1
38,depth.RT,raw,0.559322033898305,0.7333333333333333,0.6346153846153846,0.8733333333333333,33,229,26,12
38,depth.RP,raw,0.6307692307692307,0.9111111111111111,0.7454545454545455,0.9066666666666666,41,231,24,4
38,depth.RPD,raw,0.16972477064220184,0.8222222222222222,0.2813688212927757,0.37,37,74,181,8
38,WICMAD,raw,1.0,0.6666666666666666,0.8,0.95,30,255,0,15
38,WICMAD,deriv,1.0,0.06666666666666667,0.125,0.86,3,255,0,42
39,depth.FM,raw,0.8979591836734694,0.9777777777777777,0.9361702127659575,0.98,44,250,5,1
39,depth.mode,raw,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9933333333333333,44,254,1,1
39,depth.RT,raw,0.7222222222222222,0.8666666666666667,0.7878787878787877,0.93,39,240,15,6
39,depth.RP,raw,0.5540540540540541,0.9111111111111111,0.6890756302521008,0.8766666666666667,41,222,33,4
39,depth.RPD,raw,0.30120481927710846,0.5555555555555556,0.39062500000000006,0.74,25,197,58,20
39,WICMAD,raw,1.0,0.9333333333333333,0.9655172413793104,0.99,42,255,0,3
39,WICMAD,deriv,0.0,0.0,0.0,0.85,0,255,0,45
40,depth.FM,raw,0.8113207547169812,0.9555555555555556,0.8775510204081634,0.96,43,245,10,2
40,depth.mode,raw,0.9148936170212766,0.9555555555555556,0.9347826086956522,0.98,43,251,4,2
40,depth.RT,raw,0.7291666666666666,0.7777777777777778,0.7526881720430108,0.9233333333333333,35,242,13,10
40,depth.RP,raw,0.5,0.9555555555555556,0.6564885496183206,0.85,43,212,43,2
40,depth.RPD,raw,0.23008849557522124,0.5777777777777777,0.3291139240506329,0.6466666666666666,26,168,87,19
